customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,segment
1195235,2913,2,48.13,1,4,3,143,At Risk
1196613,3265,1,31.8,1,1,1,111,Hibernating
1199242,3265,1,32.6,1,1,2,112,Hibernating
1203550,3264,1,31.8,1,1,1,111,Hibernating
1203564,3264,1,117.14,1,1,5,115,Hibernating
1203656,3264,1,422.68,1,1,5,115,Hibernating
1207838,3264,1,31.8,1,1,1,111,Hibernating
1207889,3264,1,31.8,1,1,1,111,Hibernating
1212919,3263,1,31.8,1,1,1,111,Hibernating
1213512,3263,1,129.4,1,1,5,115,Hibernating
1217864,3261,1,31.8,1,1,1,111,Hibernating
1220816,3260,1,32.6,1,1,2,112,Hibernating
1221588,3260,1,117.14,1,1,5,115,Hibernating
1221750,3260,1,32.6,1,1,2,112,Hibernating
1222181,3259,1,16.0,1,1,1,111,Hibernating
1222199,3259,1,31.8,1,1,1,111,Hibernating
1223671,3259,1,31.8,1,1,1,111,Hibernating
1225140,3258,1,31.8,1,1,1,111,Hibernating
1225715,3258,1,38.76,1,1,2,112,Hibernating
1225861,3258,2,64.4,1,4,3,143,At Risk
1226221,3258,1,16.0,1,1,1,111,Hibernating
1228351,3257,1,117.14,1,1,5,115,Hibernating
1229177,3127,2,73.91999999999999,1,4,4,144,At Risk
1229204,3256,1,31.8,1,1,1,111,Hibernating
1230908,3256,1,32.6,1,1,2,112,Hibernating
1232528,3255,1,117.14,1,1,5,115,Hibernating
1232810,3255,2,59.12,1,4,3,143,At Risk
1233917,3255,1,32.6,1,1,2,112,Hibernating
1236798,3254,1,31.8,1,1,1,111,Hibernating
1237445,3252,3,97.80000000000001,1,5,4,154,Can't Loose
1238238,3253,1,32.6,1,1,2,112,Hibernating
1238714,2885,6,192.59,1,5,5,155,Can't Loose
1242777,3252,2,98.56,1,4,4,144,At Risk
1243388,2286,3,98.63,2,5,4,254,Can't Loose
1243563,563,5,209.81,5,5,5,555,Champions
1243597,3252,1,31.8,1,1,1,111,Hibernating
1243609,3252,1,31.8,1,1,1,111,Hibernating
1246210,3251,1,31.8,1,1,1,111,Hibernating
1246497,3250,1,38.76,1,1,2,112,Hibernating
1246660,3250,1,29.56,1,1,1,111,Hibernating
1247963,3250,1,16.0,1,1,1,111,Hibernating
1250433,3249,1,31.8,1,1,1,111,Hibernating
1251137,3249,1,126.24,1,1,5,115,Hibernating
1255501,2067,10,483.41,2,5,5,255,Can't Loose
1255826,3248,1,31.8,1,1,1,111,Hibernating
1256068,3248,1,15.67,1,1,1,111,Hibernating
1256869,3248,1,31.8,1,1,1,111,Hibernating
1257485,3248,1,15.21,1,1,1,111,Hibernating
1257594,3248,1,31.8,1,1,1,111,Hibernating
1257908,3248,1,170.6,1,1,5,115,Hibernating
1258114,3248,2,65.5,1,4,4,144,At Risk
1259258,3247,1,32.6,1,1,2,112,Hibernating
1259502,3247,1,44.94,1,1,3,113,Hibernating
1259791,640,3,129.82,4,5,5,455,Loyal Customers
1260243,3247,1,108.86,1,1,4,114,Hibernating
1260962,1069,3,229.37,3,5,5,355,Loyal Customers
1262271,3246,1,31.8,1,1,1,111,Hibernating
1264154,3245,1,31.8,1,1,1,111,Hibernating
1264471,3245,1,16.0,1,1,1,111,Hibernating
1264598,3245,1,29.56,1,1,1,111,Hibernating
1265052,3245,1,31.8,1,1,1,111,Hibernating
1265602,3200,2,66.56,1,4,4,144,At Risk
1265755,3245,3,2034.75,1,5,5,155,Can't Loose
1266928,3244,1,15.21,1,1,1,111,Hibernating
1267142,3241,3,97.0,1,5,4,154,Can't Loose
1267547,3244,1,31.8,1,1,1,111,Hibernating
1268164,3244,1,31.8,1,1,1,111,Hibernating
1270291,3243,1,31.8,1,1,1,111,Hibernating
1272474,3242,1,48.08,1,1,3,113,Hibernating
1272615,3242,1,31.8,1,1,1,111,Hibernating
1273407,3241,1,31.8,1,1,1,111,Hibernating
1275357,3083,2,64.93,1,4,4,144,At Risk
1275877,3241,1,29.06,1,1,1,111,Hibernating
1276205,3124,2,150.27,1,4,5,145,At Risk
1277653,3240,1,31.8,1,1,1,111,Hibernating
1277985,3240,1,29.06,1,1,1,111,Hibernating
1278071,3240,1,31.8,1,1,1,111,Hibernating
1278378,1471,5,224.70999999999998,3,5,5,355,Loyal Customers
1278466,3240,1,31.8,1,1,1,111,Hibernating
1281302,3183,2,251.04000000000002,1,4,5,145,At Risk
1290873,210,2,79.74,5,4,4,544,Champions
1292203,3238,1,29.06,1,1,1,111,Hibernating
1294636,3237,1,32.6,1,1,2,112,Hibernating
1299523,3235,1,31.8,1,1,1,111,Hibernating
1308345,3232,1,31.8,1,1,1,111,Hibernating
1308948,3232,1,31.8,1,1,1,111,Hibernating
1309598,3232,1,31.8,1,1,1,111,Hibernating
1310662,3231,1,213.03000000000003,1,1,5,115,Hibernating
1310816,3231,1,49.52,1,1,3,113,Hibernating
1311826,3231,1,16.0,1,1,1,111,Hibernating
1313211,3230,1,22.81,1,1,1,111,Hibernating
1314185,3230,1,120.06,1,1,5,115,Hibernating
1315247,3229,1,31.8,1,1,1,111,Hibernating
1316299,3229,1,38.76,1,1,2,112,Hibernating
1319312,3210,2,32.0,1,4,2,142,At Risk
1320793,1013,1,57.7,3,1,3,313,About to Sleep
1321250,2854,2,602.4399999999999,1,4,5,145,At Risk
1324224,3226,1,22.81,1,1,1,111,Hibernating
1328376,3224,1,1122.2,1,1,5,115,Hibernating
1332531,3224,1,31.8,1,1,1,111,Hibernating
1332536,3180,2,291.95,1,4,5,145,At Risk
1336969,3223,1,31.8,1,1,1,111,Hibernating
1339357,3223,1,23.63,1,1,1,111,Hibernating
1339822,3222,1,31.8,1,1,1,111,Hibernating
1340142,3222,1,31.8,1,1,1,111,Hibernating
1340617,3222,1,31.8,1,1,1,111,Hibernating
1341444,2451,2,84.35,2,4,4,244,At Risk
1341751,3222,1,31.8,1,1,1,111,Hibernating
1343607,980,3,728.91,4,5,5,455,Loyal Customers
1345801,3220,1,31.8,1,1,1,111,Hibernating
1346932,3220,1,16.0,1,1,1,111,Hibernating
1349435,3219,1,16.0,1,1,1,111,Hibernating
1350399,3219,1,32.6,1,1,2,112,Hibernating
1350442,3219,1,15.21,1,1,1,111,Hibernating
1352614,1550,3,100.17,3,5,4,354,Loyal Customers
1354203,3218,1,31.8,1,1,1,111,Hibernating
1357886,3217,1,32.6,1,1,2,112,Hibernating
1357952,309,7,367.05,5,5,5,555,Champions
1358641,3216,1,38.76,1,1,2,112,Hibernating
1359037,3216,1,48.08,1,1,3,113,Hibernating
1359127,2800,2,76.73,1,4,4,144,At Risk
1359574,3216,1,48.08,1,1,3,113,Hibernating
1365984,3214,1,31.8,1,1,1,111,Hibernating
1367840,3213,1,32.2,1,1,2,112,Hibernating
1370130,1575,3,452.69,3,5,5,355,Loyal Customers
1375065,3211,1,32.6,1,1,2,112,Hibernating
1379096,3195,4,150.49,1,5,5,155,Can't Loose
1380750,3209,1,32.6,1,1,2,112,Hibernating
1380981,3209,1,117.14,1,1,5,115,Hibernating
1387041,3207,1,28.29,1,1,1,111,Hibernating
1387339,3207,1,38.76,1,1,2,112,Hibernating
1389273,3206,1,117.14,1,1,5,115,Hibernating
1390067,3206,1,28.29,1,1,1,111,Hibernating
1391335,3206,1,31.8,1,1,1,111,Hibernating
1391399,3206,1,117.14,1,1,5,115,Hibernating
1392201,3205,1,42.79,1,1,2,112,Hibernating
1393765,3205,2,30.3,1,4,1,141,At Risk
1398500,3203,2,152.96,1,4,5,145,At Risk
1401256,3203,1,47.98,1,1,3,113,Hibernating
1403898,2441,2,73.22,2,4,4,244,At Risk
1405255,3201,1,126.14,1,1,5,115,Hibernating
1407346,3200,1,170.6,1,1,5,115,Hibernating
1407685,3200,1,33.13,1,1,2,112,Hibernating
1408393,3200,1,35.91,1,1,2,112,Hibernating
1411022,2603,2,65.75,1,4,4,144,At Risk
1412294,3199,1,55.91,1,1,3,113,Hibernating
1412871,1712,5,177.56,3,5,5,355,Loyal Customers
1413394,3199,1,22.35,1,1,1,111,Hibernating
1414141,1334,4,173.64,3,5,5,355,Loyal Customers
1417076,3198,2,146.55,1,4,5,145,At Risk
1417360,3198,1,29.0,1,1,1,111,Hibernating
1417778,1705,4,140.57999999999998,3,5,5,355,Loyal Customers
1418809,2050,3,65.01,2,5,4,254,Can't Loose
1419278,3173,3,59.85,1,5,3,153,Can't Loose
1421047,2434,6,233.97,2,5,5,255,Can't Loose
1424355,1735,2,53.22,3,4,3,343,Loyal Customers
1424460,3196,1,22.76,1,1,1,111,Hibernating
1424633,3196,1,33.13,1,1,2,112,Hibernating
1425550,3196,1,28.29,1,1,1,111,Hibernating
1427093,3195,1,28.29,1,1,1,111,Hibernating
1428513,2600,2,63.34,1,4,3,143,At Risk
1431021,2807,3,91.96000000000001,1,5,4,154,Can't Loose
1432725,3193,1,19.3,1,1,1,111,Hibernating
1434655,2096,4,153.51,2,5,5,255,Can't Loose
1435379,3193,1,41.96,1,1,2,112,Hibernating
1436370,3192,1,33.13,1,1,2,112,Hibernating
1440908,3192,1,33.13,1,1,2,112,Hibernating
1441388,3192,1,44.7,1,1,3,113,Hibernating
1442292,3191,1,33.13,1,1,2,112,Hibernating
1443700,658,2,139.99,4,4,5,445,Loyal Customers
1443747,3191,1,66.87,1,1,4,114,Hibernating
1443802,3191,1,28.29,1,1,1,111,Hibernating
1444122,238,8,723.1700000000001,5,5,5,555,Champions
1446847,3190,1,170.6,1,1,5,115,Hibernating
1447994,235,10,472.24,5,5,5,555,Champions
1448954,1709,3,97.9,3,5,4,354,Loyal Customers
1449477,3190,1,22.35,1,1,1,111,Hibernating
1452807,3189,1,33.13,1,1,2,112,Hibernating
1453802,2445,3,103.35,2,5,4,254,Can't Loose
1456131,3188,1,33.13,1,1,2,112,Hibernating
1456665,1364,6,372.37,3,5,5,355,Loyal Customers
1458288,3188,2,32.72,1,4,2,142,At Risk
1458320,3188,1,33.13,1,1,2,112,Hibernating
1459168,647,5,241.01,4,5,5,455,Loyal Customers
1460342,1346,2,59.879999999999995,3,4,3,343,Loyal Customers
1461050,3187,1,28.29,1,1,1,111,Hibernating
1461663,3187,1,33.05,1,1,2,112,Hibernating
1462383,3187,2,80.43,1,4,4,144,At Risk
1463203,3186,2,104.79,1,4,4,144,At Risk
1463568,3186,1,15.15,1,1,1,111,Hibernating
1464111,3186,1,15.15,1,1,1,111,Hibernating
1465768,3186,1,15.15,1,1,1,111,Hibernating
1466598,3186,1,33.13,1,1,2,112,Hibernating
1467856,281,5,2848.48,5,5,5,555,Champions
1468984,696,3,109.53,4,5,4,454,Loyal Customers
1469006,257,7,249.31,5,5,5,555,Champions
1469890,3185,1,28.29,1,1,1,111,Hibernating
1470317,3185,1,32.09,1,1,2,112,Hibernating
1470900,3185,2,144.13,1,4,5,145,At Risk
1471051,3185,3,350.23,1,5,5,155,Can't Loose
1471690,3158,2,84.19999999999999,1,4,4,144,At Risk
1471845,3185,1,33.13,1,1,2,112,Hibernating
1473094,3184,1,122.46,1,1,5,115,Hibernating
1473137,3184,1,28.29,1,1,1,111,Hibernating
1474047,3184,1,33.13,1,1,2,112,Hibernating
1474149,3184,1,28.29,1,1,1,111,Hibernating
1474590,3184,1,47.98,1,1,3,113,Hibernating
1474620,3184,1,47.98,1,1,3,113,Hibernating
1474643,1705,5,138.75,3,5,5,355,Loyal Customers
1475896,3184,1,26.04,1,1,1,111,Hibernating
1476308,2804,2,87.24000000000001,1,4,4,144,At Risk
1476562,3184,1,33.13,1,1,2,112,Hibernating
1477055,3183,1,29.0,1,1,1,111,Hibernating
1478017,3167,3,170.7,1,5,5,155,Can't Loose
1478580,3183,1,28.29,1,1,1,111,Hibernating
1478688,3183,1,28.29,1,1,1,111,Hibernating
1478758,3183,1,15.15,1,1,1,111,Hibernating
1478913,3183,1,15.15,1,1,1,111,Hibernating
1479131,2814,2,73.22,1,4,4,144,At Risk
1479194,2439,6,285.26,2,5,5,255,Can't Loose
1479506,3183,1,47.98,1,1,3,113,Hibernating
1479515,2063,2,43.36,2,4,2,242,At Risk
1479588,3183,1,33.13,1,1,2,112,Hibernating
1479784,3183,1,28.29,1,1,1,111,Hibernating
1480134,3183,1,28.29,1,1,1,111,Hibernating
1480653,3183,1,28.29,1,1,1,111,Hibernating
1480810,2327,2,66.96000000000001,2,4,4,244,At Risk
1480948,3182,1,28.29,1,1,1,111,Hibernating
1481252,2834,2,55.51,1,4,3,143,At Risk
1481343,3182,1,29.0,1,1,1,111,Hibernating
1481660,982,4,195.05,4,5,5,455,Loyal Customers
1481667,3182,2,200.8,1,4,5,145,At Risk
1481801,2435,2,176.03,2,4,5,245,At Risk
1482034,3171,2,56.58,1,4,3,143,At Risk
1482058,3180,2,56.58,1,4,3,143,At Risk
1482123,3182,1,47.98,1,1,3,113,Hibernating
1482327,3182,1,28.29,1,1,1,111,Hibernating
1483044,3182,1,15.15,1,1,1,111,Hibernating
1483052,3182,2,30.3,1,4,1,141,At Risk
1483296,3182,1,28.29,1,1,1,111,Hibernating
1483526,3182,1,28.29,1,1,1,111,Hibernating
1483531,3182,1,28.29,1,1,1,111,Hibernating
1484141,2099,3,93.87,2,5,4,254,Can't Loose
1484517,2435,2,55.51,2,4,3,243,At Risk
1484611,331,4,142.99,5,5,5,555,Champions
1485010,2997,2,67.92,1,4,4,144,At Risk
1485386,3181,1,32.09,1,1,2,112,Hibernating
1485415,647,3,122.83,4,5,5,455,Loyal Customers
1485805,981,4,137.09,4,5,5,455,Loyal Customers
1485811,3181,1,26.82,1,1,1,111,Hibernating
1486160,3181,1,28.29,1,1,1,111,Hibernating
1486270,3178,4,191.56,1,5,5,155,Can't Loose
1486999,2849,2,55.59,1,4,3,143,At Risk
1487042,3180,1,28.29,1,1,1,111,Hibernating
1487162,3180,1,33.13,1,1,2,112,Hibernating
1487792,2804,2,55.51,1,4,3,143,At Risk
1487811,3180,1,28.29,1,1,1,111,Hibernating
1488282,3180,1,33.13,1,1,2,112,Hibernating
1488342,3180,1,15.53,1,1,1,111,Hibernating
1488606,3180,1,33.13,1,1,2,112,Hibernating
1488608,3180,1,28.29,1,1,1,111,Hibernating
1488939,3180,1,47.98,1,1,3,113,Hibernating
1488963,3180,1,40.31,1,1,2,112,Hibernating
1489041,3180,1,47.98,1,1,3,113,Hibernating
1489076,3178,2,54.65,1,4,3,143,At Risk
1489347,3179,1,22.35,1,1,1,111,Hibernating
1489493,3179,1,33.96,1,1,2,112,Hibernating
1489523,2086,2,78.06,2,4,4,244,At Risk
1489696,3179,1,26.04,1,1,1,111,Hibernating
1490004,3179,1,137.25,1,1,5,115,Hibernating
1490021,3179,1,33.13,1,1,2,112,Hibernating
1490029,3179,1,28.29,1,1,1,111,Hibernating
1490139,3179,2,39.29,1,4,2,142,At Risk
1490388,2442,2,116.78,2,4,5,245,At Risk
1490570,3172,2,167.03,1,4,5,145,At Risk
1490624,1729,3,122.99000000000001,3,5,5,355,Loyal Customers
1490889,3179,1,29.14,1,1,1,111,Hibernating
1491042,3151,2,142.42,1,4,5,145,At Risk
1491971,3179,1,266.35,1,1,5,115,Hibernating
1492767,3179,1,28.29,1,1,1,111,Hibernating
1493328,2075,2,56.12,2,4,3,243,At Risk
1493609,3178,1,22.35,1,1,1,111,Hibernating
1494163,2847,2,52.21,1,4,3,143,At Risk
1494539,3178,1,28.29,1,1,1,111,Hibernating
1494663,3178,1,35.03,1,1,2,112,Hibernating
1495198,3178,1,28.29,1,1,1,111,Hibernating
1495456,3178,1,47.98,1,1,3,113,Hibernating
1495689,1699,2,58.629999999999995,3,4,3,343,Loyal Customers
1495814,3166,1,22.35,1,1,1,111,Hibernating
1495940,3178,1,33.96,1,1,2,112,Hibernating
1496085,3178,1,33.13,1,1,2,112,Hibernating
1496181,3178,1,28.29,1,1,1,111,Hibernating
1496391,2470,2,508.98,2,4,5,245,At Risk
1497361,2827,2,52.7,1,4,3,143,At Risk
1497682,3177,1,15.15,1,1,1,111,Hibernating
1497718,3175,3,115.39999999999999,1,5,5,155,Can't Loose
1497741,3177,1,28.29,1,1,1,111,Hibernating
1497746,3177,1,28.29,1,1,1,111,Hibernating
1497984,980,11,1054.28,4,5,5,455,Loyal Customers
1498398,3177,1,28.29,1,1,1,111,Hibernating
1498610,3177,1,28.29,1,1,1,111,Hibernating
1498863,3177,1,15.15,1,1,1,111,Hibernating
1499169,3177,1,32.09,1,1,2,112,Hibernating
1499318,2802,2,55.51,1,4,3,143,At Risk
1499327,3177,1,32.09,1,1,2,112,Hibernating
1499800,2817,2,88.9,1,4,4,144,At Risk
1499847,2794,3,113.0,1,5,5,155,Can't Loose
1499944,3177,1,47.98,1,1,3,113,Hibernating
1501539,3176,1,32.09,1,1,2,112,Hibernating
1501786,3176,1,15.15,1,1,1,111,Hibernating
1502232,3176,1,28.29,1,1,1,111,Hibernating
1502397,3176,1,28.29,1,1,1,111,Hibernating
1502457,3176,1,170.6,1,1,5,115,Hibernating
1502584,1703,3,105.16,3,5,4,354,Loyal Customers
1503127,3176,1,22.35,1,1,1,111,Hibernating
1503658,3176,1,28.29,1,1,1,111,Hibernating
1503935,2437,2,29.79,2,4,1,241,At Risk
1504073,3107,4,253.1,1,5,5,155,Can't Loose
1504311,3175,1,64.92,1,1,4,114,Hibernating
1504406,3175,1,28.29,1,1,1,111,Hibernating
1504756,3175,1,16.36,1,1,1,111,Hibernating
1505057,235,2,43.05,5,4,2,542,Champions
1505806,974,3,87.06,4,5,4,454,Loyal Customers
1505951,1361,3,61.89,3,5,3,353,Loyal Customers
1506109,3175,2,94.57,1,4,4,144,At Risk
1506336,3175,1,28.29,1,1,1,111,Hibernating
1506411,2437,2,59.87,2,4,3,243,At Risk
1506566,1125,2,106.03,3,4,4,344,Loyal Customers
1506592,1349,2,157.84,3,4,5,345,Loyal Customers
1506607,2087,2,56.12,2,4,3,243,At Risk
1506845,3175,1,28.29,1,1,1,111,Hibernating
1507187,3175,1,15.15,1,1,1,111,Hibernating
1507375,2793,2,56.22,1,4,3,143,At Risk
1507460,3175,1,32.09,1,1,2,112,Hibernating
1507806,3174,1,49.18,1,1,3,113,Hibernating
1507954,3174,4,209.58,1,5,5,155,Can't Loose
1507971,1894,2,220.37,2,4,5,245,At Risk
1508244,3174,1,28.29,1,1,1,111,Hibernating
1508656,2793,3,109.69,1,5,4,154,Can't Loose
1508703,3174,1,15.6,1,1,1,111,Hibernating
1508864,3174,1,33.13,1,1,2,112,Hibernating
1509179,3174,1,28.29,1,1,1,111,Hibernating
1509482,3174,1,28.29,1,1,1,111,Hibernating
1510207,2849,2,78.94,1,4,4,144,At Risk
1510774,3173,1,122.46,1,1,5,115,Hibernating
1510841,2297,3,87.57,2,5,4,254,Can't Loose
1511588,3173,1,32.09,1,1,2,112,Hibernating
1511732,992,6,190.44,4,5,5,455,Loyal Customers
1511812,3173,1,117.98,1,1,5,115,Hibernating
1511875,242,6,349.15,5,5,5,555,Champions
1512213,3170,3,299.27,1,5,5,155,Can't Loose
1512896,3173,1,33.13,1,1,2,112,Hibernating
1513025,3173,1,28.29,1,1,1,111,Hibernating
1513208,2253,7,1341.33,2,5,5,255,Can't Loose
1513461,2466,2,55.51,2,4,3,243,At Risk
1514113,3172,1,28.29,1,1,1,111,Hibernating
1514810,3172,1,33.13,1,1,2,112,Hibernating
1515199,3172,1,47.98,1,1,3,113,Hibernating
1515204,3172,1,33.13,1,1,2,112,Hibernating
1515365,2434,3,251.62,2,5,5,255,Can't Loose
1515390,3172,2,92.15,1,4,4,144,At Risk
1515451,3172,1,16.36,1,1,1,111,Hibernating
1515540,3172,2,52.43,1,4,3,143,At Risk
1515582,3172,2,128.4,1,4,5,145,At Risk
1515997,1765,5,190.95,3,5,5,355,Loyal Customers
1516087,3172,1,28.29,1,1,1,111,Hibernating
1516307,3172,1,32.09,1,1,2,112,Hibernating
1516627,2436,2,73.93,2,4,4,244,At Risk
1517342,3172,1,33.13,1,1,2,112,Hibernating
1517376,636,3,186.54,4,5,5,455,Loyal Customers
1518393,3171,1,266.35,1,1,5,115,Hibernating
1518809,3171,1,33.13,1,1,2,112,Hibernating
1518831,1336,2,46.74,3,4,3,343,Loyal Customers
1519016,3171,2,30.3,1,4,1,141,At Risk
1519044,2491,2,47.7,2,4,3,243,At Risk
1519155,1677,3,135.78,3,5,5,355,Loyal Customers
1519188,3171,1,29.28,1,1,1,111,Hibernating
1519359,3171,1,28.29,1,1,1,111,Hibernating
1519415,2438,2,66.96000000000001,2,4,4,244,At Risk
1519749,3171,1,98.75,1,1,4,114,Hibernating
1519818,619,2,84.88,5,4,4,544,Champions
1519972,3171,1,86.65,1,1,4,114,Hibernating
1520109,3162,2,60.38,1,4,3,143,At Risk
1520150,2807,2,43.97,1,4,3,143,At Risk
1520614,3171,1,28.29,1,1,1,111,Hibernating
1520708,3171,1,33.13,1,1,2,112,Hibernating
1520768,575,2,112.63,5,4,5,545,Champions
1520932,3171,2,96.93,1,4,4,144,At Risk
1521065,1336,3,128.52,3,5,5,355,Loyal Customers
1521118,1714,4,130.26,3,5,5,355,Loyal Customers
1521346,3171,2,65.17,1,4,4,144,At Risk
1521486,3171,1,28.29,1,1,1,111,Hibernating
1521691,563,3,438.72,5,5,5,555,Champions
1521733,612,7,1635.29,5,5,5,555,Champions
1522181,1699,2,59.620000000000005,3,4,3,343,Loyal Customers
1522329,3171,1,250.35000000000002,1,1,5,115,Hibernating
1522572,3170,1,28.29,1,1,1,111,Hibernating
1522575,3170,1,15.15,1,1,1,111,Hibernating
1522760,3170,1,28.29,1,1,1,111,Hibernating
1522899,3170,1,79.8,1,1,4,114,Hibernating
1523270,2140,3,226.18,2,5,5,255,Can't Loose
1523362,3170,1,28.29,1,1,1,111,Hibernating
1523535,3170,2,39.29,1,4,2,142,At Risk
1523562,2797,2,55.51,1,4,3,143,At Risk
1523765,3170,1,28.29,1,1,1,111,Hibernating
1523929,3170,4,333.58,1,5,5,155,Can't Loose
1523985,3170,1,29.28,1,1,1,111,Hibernating
1524303,3170,1,28.29,1,1,1,111,Hibernating
1524565,2803,3,132.04,1,5,5,155,Can't Loose
1524654,3170,1,28.29,1,1,1,111,Hibernating
1524754,3170,1,28.29,1,1,1,111,Hibernating
1525626,3170,1,32.09,1,1,2,112,Hibernating
1525739,3170,1,138.32,1,1,5,115,Hibernating
1525789,2064,3,83.34,2,5,4,254,Can't Loose
1525794,3170,1,22.35,1,1,1,111,Hibernating
1525920,638,4,229.49,4,5,5,455,Loyal Customers
1526181,3170,1,28.29,1,1,1,111,Hibernating
1526201,3170,2,98.56,1,4,4,144,At Risk
1526509,3170,1,28.29,1,1,1,111,Hibernating
1526804,3170,1,47.98,1,1,3,113,Hibernating
1526836,2446,2,42.37,2,4,2,242,At Risk
1527106,2419,2,131.82,2,4,5,245,At Risk
1527141,3169,1,33.13,1,1,2,112,Hibernating
1527329,3169,2,51.22,1,4,3,143,At Risk
1527596,3169,1,47.98,1,1,3,113,Hibernating
1527882,1717,2,78.06,3,4,4,344,Loyal Customers
1527953,3169,1,29.14,1,1,1,111,Hibernating
1528014,3169,1,52.28,1,1,3,113,Hibernating
1528118,3169,1,44.7,1,1,3,113,Hibernating
1528292,3169,1,28.29,1,1,1,111,Hibernating
1528393,1357,2,59.879999999999995,3,4,3,343,Loyal Customers
1528422,2445,2,385.78999999999996,2,4,5,245,At Risk
1528458,2806,2,51.57,1,4,3,143,At Risk
1528595,2079,3,709.11,2,5,5,255,Can't Loose
1528722,3169,1,15.15,1,1,1,111,Hibernating
1529287,2068,2,84.75999999999999,2,4,4,244,At Risk
1529451,3169,1,64.92,1,1,4,114,Hibernating
1529675,2454,4,126.35,2,5,5,255,Can't Loose
1530207,3169,2,39.29,1,4,2,142,At Risk
1530588,3169,1,54.11,1,1,3,113,Hibernating
1530631,3169,1,115.0,1,1,5,115,Hibernating
1530798,3169,1,15.15,1,1,1,111,Hibernating
1530948,3169,1,26.04,1,1,1,111,Hibernating
1531017,3169,1,28.29,1,1,1,111,Hibernating
1531044,3169,1,170.6,1,1,5,115,Hibernating
1531079,3169,1,28.29,1,1,1,111,Hibernating
1531102,2442,2,136.47,2,4,5,245,At Risk
1531701,3168,1,28.29,1,1,1,111,Hibernating
1531748,3168,2,95.78,1,4,4,144,At Risk
1531750,2829,3,107.13,1,5,4,154,Can't Loose
1531754,3168,1,28.29,1,1,1,111,Hibernating
1532271,3168,1,15.15,1,1,1,111,Hibernating
1532343,3168,1,32.09,1,1,2,112,Hibernating
1532504,3168,1,29.14,1,1,1,111,Hibernating
1532592,2796,3,83.8,1,5,4,154,Can't Loose
1533196,2821,3,94.53999999999999,1,5,4,154,Can't Loose
1533240,3168,1,47.98,1,1,3,113,Hibernating
1533427,1355,4,103.51,3,5,4,354,Loyal Customers
1533562,3168,1,47.98,1,1,3,113,Hibernating
1534222,3168,1,28.29,1,1,1,111,Hibernating
1534515,3168,2,113.88,1,4,5,145,At Risk
1534641,3168,1,178.02,1,1,5,115,Hibernating
1534737,2450,6,1251.27,2,5,5,255,Can't Loose
1534865,3168,1,76.48,1,1,4,114,Hibernating
1534925,2803,3,126.72,1,5,5,155,Can't Loose
1535131,3167,1,28.29,1,1,1,111,Hibernating
1535188,3165,1,40.12,1,1,2,112,Hibernating
1535604,3167,2,148.18,1,4,5,145,At Risk
1535626,3167,1,26.04,1,1,1,111,Hibernating
1535702,3158,2,98.84,1,4,4,144,At Risk
1535931,3167,1,29.28,1,1,1,111,Hibernating
1535934,3167,2,58.14,1,4,3,143,At Risk
1536013,3167,1,15.53,1,1,1,111,Hibernating
1536054,3167,2,72.12,1,4,4,144,At Risk
1536198,3167,1,28.29,1,1,1,111,Hibernating
1536262,2063,2,42.98,2,4,2,242,At Risk
1536926,3167,1,15.15,1,1,1,111,Hibernating
1537091,3167,2,73.73,1,4,4,144,At Risk
1537452,3167,2,87.36,1,4,4,144,At Risk
1537667,3167,2,52.43,1,4,3,143,At Risk
1537730,643,4,151.31,4,5,5,455,Loyal Customers
1537794,3167,1,47.98,1,1,3,113,Hibernating
1538103,3161,2,43.44,1,4,2,142,At Risk
1538116,3167,1,28.29,1,1,1,111,Hibernating
1538405,3167,1,47.98,1,1,3,113,Hibernating
1538409,3167,1,32.09,1,1,2,112,Hibernating
1538676,3166,1,28.29,1,1,1,111,Hibernating
1538760,1345,2,119.66,3,4,5,345,Loyal Customers
1538763,3166,1,28.29,1,1,1,111,Hibernating
1538935,1704,5,243.57,3,5,5,355,Loyal Customers
1539344,3166,1,33.05,1,1,2,112,Hibernating
1539420,2110,3,394.53,2,5,5,255,Can't Loose
1539668,2439,3,1532.64,2,5,5,255,Can't Loose
1539740,3166,1,28.29,1,1,1,111,Hibernating
1539770,3166,1,29.14,1,1,1,111,Hibernating
1539791,2444,6,223.34,2,5,5,255,Can't Loose
1540115,3166,1,22.35,1,1,1,111,Hibernating
1540127,3166,1,28.29,1,1,1,111,Hibernating
1540236,1701,3,186.1,3,5,5,355,Loyal Customers
1540348,3166,1,266.35,1,1,5,115,Hibernating
1540538,3166,1,48.97,1,1,3,113,Hibernating
1540574,639,2,65.19,4,4,4,444,Loyal Customers
1540737,3166,1,32.09,1,1,2,112,Hibernating
1540962,3166,2,64.18,1,4,3,143,At Risk
1541149,3166,1,28.29,1,1,1,111,Hibernating
1541164,3166,1,28.29,1,1,1,111,Hibernating
1541554,977,2,57.94,4,4,3,443,Loyal Customers
1541608,3166,1,28.29,1,1,1,111,Hibernating
1541660,3166,1,29.28,1,1,1,111,Hibernating
1541680,3166,1,27.03,1,1,1,111,Hibernating
1541695,3166,1,32.09,1,1,2,112,Hibernating
1541713,3166,1,28.29,1,1,1,111,Hibernating
1541824,2826,4,207.54000000000002,1,5,5,155,Can't Loose
